vehicle_id,fir_number,reg_number,vehicle_type,make_color
V0003787,FIR-2024-007093,KA48HO8590,Mini Truck,Blue Bajaj
V0003788,FIR-2024-007093,KA14QY7711,Tempo,Maroon TVS
V0003789,FIR-2026-007095,KA30BR4082,Mini Truck,Silver TVS
V0003790,FIR-2023-007096,KA21YN8160,Tempo,Red Honda
V0003791,FIR-2025-007098,KA18KH1419,Auto Rickshaw,
V0003792,FIR-2026-007099,KA38BJ8522,Auto Rickshaw,Blue TVS
V0003793,FIR-2026-007099,KA21KY6211,Mini Truck,Maroon Hyundai
V0003794,FIR-2026-007103,KA45XG3779,Scooter,Maroon Hyundai
V0003795,FIR-2023-007104,KA46ES2481,Tempo,Silver Hero
V0003796,FIR-2026-007107,KA18YN4133,Car,Maroon TVS
V0003797,FIR-2025-007110,KA26PU9714,Tempo,
V0003798,FIR-2025-007114,KA35HA0721,Scooter,Black Hero
V0003799,FIR-2025-007114,KA16GA2496,Mini Truck,
V0003800,FIR-2023-007116,KA29TE3290,Mini Truck,
V0003801,FIR-2025-007118,KA25PA5763,Scooter,Red Hero
V0003802,FIR-2023-007120,KA05SW3978,Mini Truck,Blue TVS
V0003803,FIR-2024-007121,KA19KE5986,Motorcycle,Silver Honda
V0003804,FIR-2024-007121,KA30EN6969,Tempo,Grey Hyundai
V0003805,FIR-2026-007127,KA07LF1307,Auto Rickshaw,White Bajaj
V0003806,FIR-2024-007129,KA38HK5205,Car,
V0003807,FIR-2025-007130,KA25IO1099,Scooter,Red Bajaj
V0003808,FIR-2025-007134,KA48JO7480,Auto Rickshaw,Grey Hyundai
V0003809,FIR-2026-007135,KA49HM7098,SUV,Grey TVS
V0003810,FIR-2023-007136,KA03KH4276,Auto Rickshaw,Black Hero
V0003811,FIR-2023-007136,KA06PA8837,Tempo,Red TVS
V0003812,FIR-2024-007137,KA47QU4425,Car,
V0003813,FIR-2025-007138,KA30FB4262,Auto Rickshaw,Blue TVS
V0003814,FIR-2025-007142,KA46EN2885,SUV,Grey Honda
V0003815,FIR-2025-007142,KA39XW1876,Scooter,
V0003816,FIR-2026-007143,KA39XW1876,Tempo,
V0003817,FIR-2023-007144,KA07WY4941,Car,Red TVS
V0003818,FIR-2025-007146,KA25KG7449,Scooter,Black TVS
V0003819,FIR-2026-007151,KA40ZR7921,SUV,White Maruti
V0003820,FIR-2024-007157,KA32OA2021,Car,Silver Hyundai
V0003821,FIR-2026-007159,KA28IO9781,Mini Truck,Grey Maruti
V0003822,FIR-2024-007161,KA31ME4073,Motorcycle,Maroon Hero
V0003823,FIR-2025-007162,KA44TZ1983,Car,Red TVS
V0003824,FIR-2023-007164,KA24TN7232,Auto Rickshaw,
V0003825,FIR-2023-007164,KA08HN4323,Car,Red Honda
V0003826,FIR-2025-007166,KA06OO1028,Mini Truck,White Honda
V0003827,FIR-2025-007166,KA16US6463,Mini Truck,White Honda
V0003828,FIR-2025-007174,KA37GO4198,Mini Truck,Blue Bajaj
V0003829,FIR-2024-007177,KA44TZ1983,Mini Truck,Black Bajaj
V0003830,FIR-2024-007177,KA21GL6838,Car,
V0003831,FIR-2025-007178,KA25NW4518,Car,Grey Bajaj
V0003832,FIR-2025-007178,KA21KY6211,Motorcycle,Maroon Honda
V0003833,FIR-2023-007180,KA46WM8099,Car,Maroon Hero
V0003834,FIR-2025-007182,KA49QA0455,Mini Truck,Maroon Hero
V0003835,FIR-2025-007182,KA12PK7881,Tempo,Blue Bajaj
V0003836,FIR-2026-007183,KA17MS6562,SUV,
V0003837,FIR-2025-007186,KA05VM9845,Auto Rickshaw,Black Honda
V0003838,FIR-2026-007187,KA06PA8837,Tempo,Black Honda
V0003839,FIR-2023-007188,KA52TH7999,SUV,Blue Hyundai
V0003840,FIR-2025-007190,KA07UR2883,Motorcycle,
V0003841,FIR-2023-007192,KA06UN2223,Tempo,Silver Hyundai
V0003842,FIR-2026-007195,KA08FG9317,Tempo,White Honda
V0003843,FIR-2023-007196,KA17WC3392,Car,Blue Maruti
V0003844,FIR-2024-007201,KA35ON1020,Motorcycle,Silver Hyundai
V0003845,FIR-2023-007204,KA01QX2489,Car,Black Hyundai
V0003846,FIR-2024-007205,KA42QV4065,Motorcycle,
V0003847,FIR-2025-007206,KA49YD6965,SUV,Blue Hyundai
V0003848,FIR-2025-007206,KA31LE7648,Auto Rickshaw,
V0003849,FIR-2026-007207,KA12FT4475,Motorcycle,Maroon Hero
V0003850,FIR-2023-007208,KA14NM9569,Auto Rickshaw,Grey TVS
V0003851,FIR-2024-007209,KA48KU6506,Car,Red Bajaj
V0003852,FIR-2026-007211,KA30FB4262,Auto Rickshaw,Red TVS
V0003853,FIR-2023-007212,KA46EN2885,Motorcycle,Silver Honda
V0003854,FIR-2023-007212,KA30BR4082,Motorcycle,
V0003855,FIR-2026-007219,KA11PD6268,Mini Truck,Maroon Hero
V0003856,FIR-2024-007221,KA51TD7766,Auto Rickshaw,
V0003857,FIR-2026-007223,KA39XW1876,SUV,
V0003858,FIR-2025-007226,KA46CV7091,Tempo,
V0003859,FIR-2025-007226,KA43VH9105,Motorcycle,Blue Hyundai
V0003860,FIR-2026-007227,KA07EP9490,Tempo,Maroon TVS
V0003861,FIR-2023-007228,KA34IW8404,Motorcycle,Black Bajaj
V0003862,FIR-2025-007230,KA01AR9854,Mini Truck,Grey TVS
V0003863,FIR-2026-007231,KA39XW1876,SUV,Black Bajaj
V0003864,FIR-2025-007234,KA30FB4262,Tempo,
V0003865,FIR-2024-007237,KA44MM3249,SUV,Blue TVS
V0003866,FIR-2025-007238,KA45AY9432,Car,Red TVS
V0003867,FIR-2026-007239,KA48PO4246,Car,Black Maruti
V0003868,FIR-2023-007240,KA50FJ1771,Motorcycle,
V0003869,FIR-2023-007240,KA37RQ1179,Motorcycle,Grey Maruti
V0003870,FIR-2025-007242,KA11TQ7486,Car,White Bajaj
V0003871,FIR-2025-007242,KA51XI6102,Motorcycle,Grey TVS
V0003872,FIR-2023-007248,KA49YD6965,Auto Rickshaw,
V0003873,FIR-2026-007251,KA52GR1915,Motorcycle,White Hero
V0003874,FIR-2023-007252,KA16GA2496,Motorcycle,Maroon Bajaj
V0003875,FIR-2024-007253,KA15YW1123,Auto Rickshaw,Maroon Maruti
V0003876,FIR-2026-007255,KA23ZU9595,SUV,Maroon Hyundai
V0003877,FIR-2025-007258,KA02MK6624,Tempo,Red TVS
V0003878,FIR-2023-007260,KA32WI7006,Motorcycle,Maroon Honda
V0003879,FIR-2024-007261,KA09TT2529,Motorcycle,
V0003880,FIR-2026-007263,KA27FO0662,Car,Blue Bajaj
V0003881,FIR-2025-007266,KA17UH1135,Tempo,
V0003882,FIR-2025-007266,KA01ZK6334,Mini Truck,
V0003883,FIR-2024-007269,KA21YO8270,SUV,
V0003884,FIR-2024-007269,KA33PL1785,Scooter,Silver TVS
V0003885,FIR-2025-007270,KA46VD7913,Car,
V0003886,FIR-2026-007275,KA07EY7843,Mini Truck,Blue Hero
V0003887,FIR-2026-007279,KA43HJ6821,Tempo,Silver TVS
V0003888,FIR-2026-007279,KA06EE3788,Car,Blue Hero
V0003889,FIR-2023-007280,KA36GY0882,Car,White Honda
V0003890,FIR-2023-007280,KA25GN8884,Car,Maroon TVS
V0003891,FIR-2025-007282,KA44TZ1983,Motorcycle,
V0003892,FIR-2023-007284,KA33ER5283,Mini Truck,Maroon Bajaj
V0003893,FIR-2023-007284,KA25WE3505,Mini Truck,Silver Hero
V0003894,FIR-2024-007285,KA34GS9976,Motorcycle,Grey Bajaj
V0003895,FIR-2024-007289,KA51SZ0672,Mini Truck,Silver Bajaj
V0003896,FIR-2026-007291,KA21KY6211,Tempo,White TVS
V0003897,FIR-2023-007292,KA47FO2091,Scooter,Maroon Bajaj
V0003898,FIR-2023-007292,KA08OE7612,SUV,Red Maruti
V0003899,FIR-2026-007295,KA24AX6341,Tempo,Silver Honda
V0003900,FIR-2026-007295,KA37GO4198,SUV,Blue Maruti
V0003901,FIR-2023-007296,KA45TV8399,Scooter,Grey Hyundai
V0003902,FIR-2024-007301,KA08OE7612,SUV,Grey Maruti
V0003903,FIR-2024-007301,KA26HE0090,Car,Silver Hero
V0003904,FIR-2026-007303,KA30PI6356,Car,Silver TVS
V0003905,FIR-2026-007303,KA24AD5765,SUV,Maroon Honda
V0003906,FIR-2025-007306,KA45AY9432,Mini Truck,White Hyundai
V0003907,FIR-2026-007307,KA28QU7950,Tempo,
V0003908,FIR-2023-007308,KA13TH7381,Scooter,Black TVS
V0003909,FIR-2024-007309,KA09XI7867,Auto Rickshaw,Red Bajaj
V0003910,FIR-2025-007314,KA43BB3927,Mini Truck,Grey Hyundai
V0003911,FIR-2025-007314,KA27VX7261,Mini Truck,Blue TVS
V0003912,FIR-2026-007315,KA37IJ1641,SUV,
V0003913,FIR-2023-007316,KA20YM6865,Scooter,Maroon Honda
V0003914,FIR-2023-007316,KA18YN4133,Car,Maroon Honda
V0003915,FIR-2023-007320,KA29EP3279,Tempo,Silver Maruti
V0003916,FIR-2023-007324,KA16GA2496,Tempo,Red Maruti
V0003917,FIR-2023-007324,KA45JL9200,Mini Truck,Grey TVS
V0003918,FIR-2025-007326,KA27LU3672,Mini Truck,Red Honda
V0003919,FIR-2025-007326,KA12VZ2116,Car,Grey Hero
V0003920,FIR-2025-007330,KA04LH1124,Scooter,Red Bajaj
V0003921,FIR-2024-007333,KA08BR2697,Mini Truck,Grey Hero
V0003922,FIR-2026-007335,KA52TH7999,Auto Rickshaw,
V0003923,FIR-2024-007337,KA03JK9397,SUV,Blue Bajaj
V0003924,FIR-2024-007337,KA40ZR7921,Auto Rickshaw,Blue Bajaj
V0003925,FIR-2026-007339,KA04XO0638,Car,Grey Hyundai
V0003926,FIR-2023-007340,KA29UB2103,SUV,Black Hyundai
V0003927,FIR-2024-007345,KA03KE0042,Scooter,Red Honda
V0003928,FIR-2025-007346,KA23RN6071,Motorcycle,Blue Bajaj
V0003929,FIR-2024-007349,KA12UQ2267,Auto Rickshaw,Blue Hero
V0003930,FIR-2025-007358,KA35XX8947,Tempo,Blue Honda
V0003931,FIR-2026-007359,KA37WQ0028,Car,Silver Honda
V0003932,FIR-2026-007359,KA08SF7597,Scooter,Silver Bajaj
V0003933,FIR-2026-007363,KA02KM2414,Car,White Honda
V0003934,FIR-2024-007365,KA39BG2716,Tempo,Red TVS
V0003935,FIR-2024-007365,KA49KG3944,Scooter,Silver Honda
V0003936,FIR-2025-007366,KA09DW3410,Motorcycle,Grey Hyundai
V0003937,FIR-2025-007366,KA33JE2380,Mini Truck,Silver Bajaj
V0003938,FIR-2024-007369,KA23OX5366,SUV,
V0003939,FIR-2024-007369,KA25PA5763,Tempo,Silver Honda
V0003940,FIR-2026-007375,KA17QI2072,Auto Rickshaw,White TVS
V0003941,FIR-2026-007379,KA06EE3788,Mini Truck,Black Bajaj
V0003942,FIR-2023-007380,KA20GX0112,Tempo,Silver Hero
V0003943,FIR-2024-007381,KA25TZ0174,Scooter,Silver TVS
V0003944,FIR-2025-007382,KA25KG7449,Mini Truck,
V0003945,FIR-2023-007384,KA38OC8320,Scooter,
V0003946,FIR-2024-007385,KA18KK8849,Mini Truck,Grey Honda
V0003947,FIR-2025-007386,KA52NC0464,Auto Rickshaw,Black Honda
V0003948,FIR-2025-007386,KA50AC1802,Motorcycle,
V0003949,FIR-2023-007388,KA46EN2885,Auto Rickshaw,Silver Honda
V0003950,FIR-2024-007389,KA03XC4120,Mini Truck,White Maruti
V0003951,FIR-2025-007390,KA45AY9432,Scooter,Blue Hero
V0003952,FIR-2026-007391,KA08DI5009,Motorcycle,Blue Hero
V0003953,FIR-2025-007394,KA28RO2607,Scooter,Red Hero
V0003954,FIR-2025-007394,KA35IB6830,Tempo,
V0003955,FIR-2026-007395,KA50UB0508,Scooter,
V0003956,FIR-2024-007401,KA18OH7613,Car,White Hero
V0003957,FIR-2023-007408,KA04LH1124,Tempo,Maroon Maruti
V0003958,FIR-2023-007408,KA39XW1876,Tempo,White TVS
V0003959,FIR-2023-007412,KA03MF4194,SUV,Blue Hero
V0003960,FIR-2024-007413,KA50UB0508,Tempo,Red Hyundai
V0003961,FIR-2026-007415,KA01NP1729,Scooter,Grey Maruti
V0003962,FIR-2023-007420,KA40CQ5701,Auto Rickshaw,Maroon Bajaj
V0003963,FIR-2024-007421,KA47PR4326,Tempo,Silver Hyundai
V0003964,FIR-2024-007425,KA40ZR7921,Motorcycle,Silver Maruti
V0003965,FIR-2026-007427,KA15DB8027,Mini Truck,Grey Hyundai
V0003966,FIR-2024-007429,KA45VM8464,SUV,White TVS
V0003967,FIR-2025-007430,KA51SZ0672,Car,
V0003968,FIR-2025-007430,KA18OH7613,Auto Rickshaw,Blue Hero
V0003969,FIR-2026-007431,KA19QA8838,Car,Silver Hero
V0003970,FIR-2024-007433,KA44IS4135,Mini Truck,Black Maruti
V0003971,FIR-2025-007434,KA11BJ7641,Motorcycle,
V0003972,FIR-2025-007434,KA07LZ6653,Scooter,Silver TVS
V0003973,FIR-2025-007438,KA39MH4677,SUV,
V0003974,FIR-2026-007439,KA46EN2885,Scooter,Black TVS
V0003975,FIR-2024-007441,KA15IN7956,SUV,Silver Bajaj
V0003976,FIR-2024-007441,KA49YD6965,SUV,Blue Hero
V0003977,FIR-2025-007442,KA18OH7613,Car,Grey Hero
V0003978,FIR-2023-007444,KA39NV5289,Scooter,Blue Bajaj
V0003979,FIR-2024-007445,KA52TH7999,Auto Rickshaw,Grey Hero
V0003980,FIR-2026-007447,KA23KO3065,SUV,Red Honda
V0003981,FIR-2023-007448,KA40RA6455,Tempo,
V0003982,FIR-2025-007450,KA52YR0942,Car,
V0003983,FIR-2025-007450,KA13RE8684,Scooter,
V0003984,FIR-2026-007451,KA30LV5821,Motorcycle,
V0003985,FIR-2026-007451,KA36DI1850,Auto Rickshaw,Black Hyundai
V0003986,FIR-2023-007452,KA37GO4198,Car,Blue Hyundai
V0003987,FIR-2025-007454,KA39CJ5875,Car,Black TVS
V0003988,FIR-2025-007454,KA01NP1729,Auto Rickshaw,Blue Honda
V0003989,FIR-2026-007455,KA30FB4262,Mini Truck,Grey Maruti
V0003990,FIR-2023-007456,KA49HU4543,Tempo,Silver Honda
V0003991,FIR-2025-007462,KA05NN5421,SUV,Maroon Bajaj
V0003992,FIR-2026-007463,KA23RN6071,Car,
V0003993,FIR-2023-007464,KA28OQ6909,Auto Rickshaw,Grey Maruti
V0003994,FIR-2024-007465,KA39XW1876,Auto Rickshaw,Maroon Maruti
V0003995,FIR-2026-007467,KA10EF8079,Car,White Honda
V0003996,FIR-2023-007472,KA01VJ3885,Mini Truck,Blue Hero
V0003997,FIR-2023-007476,KA14NM9569,SUV,Red Hero
V0003998,FIR-2024-007477,KA40XK8739,SUV,Silver TVS
V0003999,FIR-2025-007478,KA49YD6965,Auto Rickshaw,Grey Maruti
V0004000,FIR-2023-007480,KA16EP1874,Scooter,White TVS
V0004001,FIR-2025-007482,KA20RF8534,Tempo,White Hero
V0004002,FIR-2023-007484,KA52TH7999,Auto Rickshaw,Silver TVS
V0004003,FIR-2023-007484,KA32PD3684,Mini Truck,Red Maruti
V0004004,FIR-2024-007485,KA18KK8849,Car,Silver TVS
V0004005,FIR-2026-007487,KA18KH1419,Motorcycle,
V0004006,FIR-2026-007491,KA39EI0121,Scooter,
V0004007,FIR-2023-007492,KA18OH7613,Mini Truck,Grey Hyundai
V0004008,FIR-2026-007495,KA44TZ1983,Tempo,Grey Maruti
V0004009,FIR-2026-007503,KA29HW7801,Auto Rickshaw,Blue Bajaj
V0004010,FIR-2024-007505,KA25WE3505,Tempo,White Hyundai
V0004011,FIR-2024-007505,KA51SZ0672,Car,Blue Bajaj
V0004012,FIR-2026-007507,KA15FV4551,Car,Blue Honda
V0004013,FIR-2023-007508,KA39XW1876,SUV,Red Maruti
V0004014,FIR-2025-007510,KA45VZ5635,Motorcycle,Blue Maruti
V0004015,FIR-2023-007512,KA38AB3179,SUV,Silver TVS
V0004016,FIR-2024-007513,KA12XD0184,Mini Truck,White Maruti
V0004017,FIR-2024-007513,KA46EN2885,Mini Truck,White Hyundai
V0004018,FIR-2025-007518,KA33LD8097,SUV,
V0004019,FIR-2026-007519,KA13BD2243,Auto Rickshaw,Maroon Hero
V0004020,FIR-2023-007524,KA15IN7956,Motorcycle,Blue Hero
V0004021,FIR-2023-007532,KA07RD9242,Tempo,White Honda
V0004022,FIR-2024-007533,KA22BU3413,Auto Rickshaw,Grey Hero
V0004023,FIR-2025-007534,KA38SD0516,Tempo,Red Honda
V0004024,FIR-2023-007536,KA50ED4360,Scooter,Silver Honda
V0004025,FIR-2024-007537,KA14NM9569,Mini Truck,Maroon Maruti
V0004026,FIR-2024-007537,KA11FV2593,SUV,Black Bajaj
V0004027,FIR-2025-007538,KA50FJ1771,Auto Rickshaw,
V0004028,FIR-2024-007541,KA47GS4839,Auto Rickshaw,Blue Maruti
V0004029,FIR-2024-007541,KA34UV3538,Tempo,Silver Maruti
V0004030,FIR-2025-007542,KA41HI7206,Auto Rickshaw,White Maruti
V0004031,FIR-2026-007543,KA31CG5049,Car,Red TVS
V0004032,FIR-2023-007548,KA49YN4313,Mini Truck,Silver Maruti
V0004033,FIR-2024-007549,KA42CW0288,SUV,Silver Honda
V0004034,FIR-2024-007549,KA36OH4705,Mini Truck,Red Hyundai
V0004035,FIR-2026-007551,KA03LU4718,Mini Truck,Blue TVS
V0004036,FIR-2023-007552,KA28EX7399,Car,Maroon TVS
V0004037,FIR-2026-007555,KA24GI6168,Motorcycle,Silver Hyundai
V0004038,FIR-2023-007556,KA46WM8099,Mini Truck,Grey Honda
V0004039,FIR-2025-007558,KA49YD6965,Auto Rickshaw,Red Hero
V0004040,FIR-2023-007560,KA02GO8570,Scooter,Red Bajaj
V0004041,FIR-2024-007561,KA36GS6114,Motorcycle,Grey TVS
V0004042,FIR-2024-007561,KA19UC0942,Tempo,Grey Hyundai
V0004043,FIR-2023-007564,KA05NN5421,Car,Black Hyundai
V0004044,FIR-2026-007567,KA37GO4198,SUV,Black Honda
V0004045,FIR-2026-007567,KA50YQ7939,Tempo,
V0004046,FIR-2024-007569,KA30BR4082,Scooter,Maroon Hyundai
V0004047,FIR-2024-007569,KA28ZE8281,Mini Truck,Grey Hero
V0004048,FIR-2023-007572,KA18ST1497,Tempo,Red Hero
V0004049,FIR-2023-007572,KA47MK5797,SUV,Silver TVS
V0004050,FIR-2026-007579,KA25KG7449,Auto Rickshaw,
V0004051,FIR-2023-007580,KA28LU7532,Tempo,
V0004052,FIR-2024-007581,KA21UH0589,Motorcycle,Black Hero
V0004053,FIR-2024-007585,KA30NX9707,Auto Rickshaw,
V0004054,FIR-2026-007587,KA24AP9937,SUV,
V0004055,FIR-2026-007587,KA49HU4543,Tempo,
V0004056,FIR-2026-007595,KA41HI7206,Tempo,White Maruti
V0004057,FIR-2025-007598,KA38SV0444,Car,Blue Hero
V0004058,FIR-2024-007601,KA18WB2826,Scooter,Grey Hyundai
V0004059,FIR-2025-007602,KA38FI4234,Scooter,Black TVS
V0004060,FIR-2026-007603,KA08OE7612,Scooter,
V0004061,FIR-2023-007604,KA48PO4246,Mini Truck,Black Bajaj
V0004062,FIR-2023-007612,KA41HI7206,Motorcycle,White Bajaj
V0004063,FIR-2024-007613,KA42TR6111,Car,Maroon TVS
V0004064,FIR-2026-007615,KA18KH1419,Car,
V0004065,FIR-2023-007616,KA41BE2972,Tempo,
V0004066,FIR-2023-007616,KA44MM3249,Mini Truck,Maroon Hyundai
V0004067,FIR-2024-007617,KA15FZ8486,Mini Truck,
V0004068,FIR-2025-007618,KA09AY1496,Car,Silver Bajaj
V0004069,FIR-2026-007619,KA30EJ9197,Tempo,Maroon Bajaj
V0004070,FIR-2023-007624,KA18KH1419,Auto Rickshaw,
V0004071,FIR-2024-007625,KA27PE6606,Auto Rickshaw,
V0004072,FIR-2026-007627,KA05SW3978,Car,
V0004073,FIR-2026-007627,KA16EP1874,SUV,Silver Honda
V0004074,FIR-2024-007629,KA17BX0876,Motorcycle,Maroon Hero
V0004075,FIR-2024-007629,KA44MM3249,Auto Rickshaw,Silver Hyundai
V0004076,FIR-2026-007635,KA33ZW0178,Motorcycle,
V0004077,FIR-2025-007638,KA19SE1968,Motorcycle,
V0004078,FIR-2023-007640,KA18XO8915,Scooter,Red TVS
V0004079,FIR-2024-007641,KA50PQ5853,Mini Truck,Silver Bajaj
V0004080,FIR-2026-007643,KA41HI7206,Tempo,Silver Maruti
V0004081,FIR-2023-007644,KA25AQ4015,Motorcycle,
V0004082,FIR-2026-007651,KA15IN7956,SUV,
V0004083,FIR-2026-007651,KA49HD4390,Car,Silver TVS
V0004084,FIR-2024-007653,KA50FJ1771,Mini Truck,Grey Maruti
V0004085,FIR-2026-007655,KA32AU1044,Scooter,Red Bajaj
V0004086,FIR-2024-007657,KA43QR9755,SUV,Maroon Honda
V0004087,FIR-2025-007658,KA20LP7915,Mini Truck,
V0004088,FIR-2026-007659,KA20OJ6860,Auto Rickshaw,Grey Bajaj
V0004089,FIR-2023-007660,KA05QU5590,Car,White Hero
V0004090,FIR-2024-007661,KA24KD0240,Motorcycle,White TVS
V0004091,FIR-2024-007665,KA50FJ1771,Car,Silver Hero
V0004092,FIR-2023-007668,KA47OB2306,Auto Rickshaw,Blue Bajaj
V0004093,FIR-2024-007669,KA07LM4958,Auto Rickshaw,Silver Hero
V0004094,FIR-2026-007675,KA40NC8624,Tempo,Blue Bajaj
V0004095,FIR-2026-007675,KA28FI6911,Mini Truck,Maroon TVS
V0004096,FIR-2026-007687,KA20YM6865,Car,
V0004097,FIR-2025-007690,KA01NP1729,Mini Truck,Maroon Maruti
V0004098,FIR-2025-007690,KA25KG7449,Mini Truck,Black Honda
V0004099,FIR-2023-007692,KA32IX7273,SUV,Black Hero
V0004100,FIR-2023-007692,KA45AY9432,Scooter,White TVS
V0004101,FIR-2024-007693,KA01MI2878,Tempo,
V0004102,FIR-2024-007693,KA31ZO1910,Motorcycle,Grey Hyundai
V0004103,FIR-2026-007695,KA48FO8327,Mini Truck,Red Honda
V0004104,FIR-2023-007696,KA18KH1419,SUV,
V0004105,FIR-2023-007696,KA18OH7613,Motorcycle,White Honda
V0004106,FIR-2024-007697,KA03NV1240,Mini Truck,Blue Hyundai
V0004107,FIR-2023-007700,KA32BX7430,SUV,
V0004108,FIR-2025-007702,KA47FO2091,Tempo,Silver Hero
V0004109,FIR-2023-007704,KA16EP1874,SUV,Blue Bajaj
V0004110,FIR-2024-007705,KA49HU4543,Scooter,Grey Hero
V0004111,FIR-2026-007707,KA47QU4425,Auto Rickshaw,
V0004112,FIR-2026-007707,KA11UU7890,Scooter,
V0004113,FIR-2025-007710,KA40RA6455,Motorcycle,White Hyundai
V0004114,FIR-2026-007711,KA18KH1419,Tempo,Blue Hyundai
V0004115,FIR-2026-007719,KA17FS3579,Scooter,Black Bajaj
V0004116,FIR-2025-007722,KA23RN6071,Scooter,Red Hyundai
V0004117,FIR-2024-007725,KA30FB4262,Car,Black TVS
V0004118,FIR-2026-007727,KA45KC0972,Tempo,
V0004119,FIR-2024-007729,KA18KK8849,Motorcycle,
V0004120,FIR-2024-007733,KA19RU0712,Tempo,Silver Maruti
V0004121,FIR-2026-007735,KA25ZX5655,Motorcycle,Maroon Maruti
V0004122,FIR-2026-007735,KA46EN2885,Mini Truck,Maroon TVS
V0004123,FIR-2023-007736,KA28LU7532,Tempo,Silver Hyundai
V0004124,FIR-2025-007738,KA20YM6865,Motorcycle,
V0004125,FIR-2024-007741,KA37SG2364,Tempo,Maroon Bajaj
V0004126,FIR-2026-007743,KA39XW1876,Scooter,Maroon Hyundai
V0004127,FIR-2023-007744,KA08IL2429,Motorcycle,Blue Honda
V0004128,FIR-2024-007745,KA29MH4386,Auto Rickshaw,Black Hyundai
V0004129,FIR-2024-007745,KA05SW3978,Scooter,
V0004130,FIR-2025-007746,KA10HS0046,Motorcycle,White Honda
V0004131,FIR-2023-007748,KA53ZH5253,Auto Rickshaw,Black Hero
V0004132,FIR-2023-007752,KA02XA0472,Tempo,Silver TVS
V0004133,FIR-2023-007752,KA48PH4118,Auto Rickshaw,Black TVS
V0004134,FIR-2024-007753,KA13DE0624,Mini Truck,
V0004135,FIR-2023-007756,KA16EP1874,Mini Truck,Grey Hero
V0004136,FIR-2024-007757,KA52TH7999,Motorcycle,
V0004137,FIR-2023-007760,KA33WM3544,Scooter,Maroon Hero
V0004138,FIR-2025-007762,KA20YM6865,Car,Silver Bajaj
V0004139,FIR-2025-007762,KA03XB4973,Scooter,Grey Maruti
V0004140,FIR-2024-007765,KA04JY3643,Auto Rickshaw,Red Maruti
V0004141,FIR-2024-007765,KA26HE0090,Mini Truck,Blue Bajaj
V0004142,FIR-2023-007768,KA50FJ1771,SUV,Blue Hero
V0004143,FIR-2024-007769,KA31JY5917,SUV,Black Honda
V0004144,FIR-2023-007772,KA18KK8849,Auto Rickshaw,Red Maruti
V0004145,FIR-2025-007774,KA38QJ5208,Auto Rickshaw,Black Honda
V0004146,FIR-2025-007774,KA33EZ0917,Mini Truck,Maroon Hero
V0004147,FIR-2023-007776,KA49LL8984,Auto Rickshaw,White Hero
V0004148,FIR-2023-007776,KA29TL0930,Tempo,White Hero
V0004149,FIR-2024-007777,KA05BG3427,Scooter,
V0004150,FIR-2025-007778,KA47FO2091,Car,Silver Maruti
V0004151,FIR-2025-007786,KA47FO2091,Mini Truck,Grey TVS
V0004152,FIR-2025-007786,KA30NX9707,Tempo,Grey Hyundai
V0004153,FIR-2025-007790,KA31ZM0413,Scooter,White Hero
V0004154,FIR-2026-007791,KA12OG8965,SUV,Red Maruti
V0004155,FIR-2023-007796,KA35HF5527,Mini Truck,Black Bajaj
V0004156,FIR-2024-007797,KA35XX8947,Auto Rickshaw,
V0004157,FIR-2025-007798,KA46EN2885,SUV,Black Honda
V0004158,FIR-2026-007799,KA53LF7137,Auto Rickshaw,Grey Honda
V0004159,FIR-2024-007801,KA40KS3941,SUV,Black Maruti
V0004160,FIR-2025-007802,KA46EN2885,SUV,White Maruti
V0004161,FIR-2023-007804,KA07SP7312,Mini Truck,Black Maruti
V0004162,FIR-2026-007807,KA39SD8865,Car,Black Maruti
V0004163,FIR-2023-007808,KA28LU7532,Auto Rickshaw,Blue Honda
V0004164,FIR-2024-007813,KA44TZ1983,Mini Truck,
V0004165,FIR-2024-007813,KA37GO4198,Mini Truck,
V0004166,FIR-2024-007817,KA07WY4941,Motorcycle,Grey Maruti
V0004167,FIR-2025-007818,KA50HE2949,Auto Rickshaw,Silver Maruti
V0004168,FIR-2023-007820,KA42FO2242,Motorcycle,Black Hero
V0004169,FIR-2026-007823,KA36FE9600,SUV,Red Honda
V0004170,FIR-2023-007824,KA21KY6211,SUV,Black Hyundai
V0004171,FIR-2024-007825,KA43CC8266,Tempo,Grey Honda
V0004172,FIR-2026-007827,KA18YN4133,SUV,Grey Bajaj
V0004173,FIR-2023-007828,KA29LB9386,Car,
V0004174,FIR-2024-007829,KA01TT1832,Tempo,White Hero
V0004175,FIR-2024-007829,KA40RA6455,Tempo,Black TVS
V0004176,FIR-2025-007830,KA32QF6059,Car,Blue Bajaj
V0004177,FIR-2025-007834,KA52TH7999,Mini Truck,Red Maruti
V0004178,FIR-2024-007849,KA52BX3978,Mini Truck,Blue Hero
V0004179,FIR-2026-007851,KA28LW0135,Car,Grey Maruti
V0004180,FIR-2023-007852,KA21IQ7584,Motorcycle,Grey Maruti
V0004181,FIR-2025-007854,KA37BP3652,Scooter,Maroon Hyundai
V0004182,FIR-2025-007854,KA18KH1419,Tempo,Blue TVS
V0004183,FIR-2026-007855,KA51YE5765,Mini Truck,Silver Hyundai
V0004184,FIR-2026-007855,KA47MD7942,Tempo,White Hyundai
