fir_number,district,police_station,crime_type,crime_category,severity,latitude,longitude,h3_r7,h3_r8,h3_r9,occurred_at,reported_at,hour,day_of_week,modus_operandi,description,status,victim_count,accused_count,property_value_inr,weapon_used,source
FIR-2024-006161,Ballari,Ballari Nagar PS,House Theft,Property,3,15.120844,76.924244,8760a1808ffffff,8860a1808bfffff,8960a1808a3ffff,2024-06-07T23:06:00,2024-06-08T01:51:00,23,4,"unlocked door entered, mobile phones lifted, domestic help suspected","The victim states that unlocked door entered, mobile phones lifted, domestic help suspected. Reported at Ballari.",ChargeSheeted,3,4,49400.0,,demo-synthetic
FIR-2025-006162,Davanagere,Davanagere Rural PS,Kidnapping,Violent,4,14.399739,75.885775,8760135aeffffff,8860135ae1fffff,8960135ae0fffff,2024-01-04T11:36:00,2024-01-04T12:58:00,11,3,"forcibly taken, ransom demanded, known to family","Investigation reveals that forcibly taken, ransom demanded, known to family. Reported at Davanagere.",Closed,1,1,,Machete,demo-synthetic
FIR-2026-006163,Bengaluru City,Bengaluru East PS,Vehicle Theft,Property,3,12.975111,77.57389,8760145b5ffffff,8860145b55fffff,8960145b557ffff,2025-01-18T23:11:00,2025-01-19T11:24:00,23,5,"master key used, vehicle parts stripped, outside shopping mall","As per the FIR, master key used, vehicle parts stripped, outside shopping mall. Reported at Bengaluru City.",UnderInvestigation,1,5,180400.0,,demo-synthetic
FIR-2023-006164,Bengaluru City,Bengaluru City PS,Phishing / OTP Fraud,Cybercrime,3,12.971603,77.634674,8761892edffffff,8861892eddfffff,8961892edcfffff,2023-07-24T06:58:00,2023-07-26T07:02:00,6,0,"fake lottery message, wallet balance transferred, caller spoofed bank IVR","Complainant reports that fake lottery message, wallet balance transferred, caller spoofed bank IVR. Reported at Bengaluru City.",UnderInvestigation,1,1,289800.0,,demo-synthetic
FIR-2024-006165,Chamarajanagar,Chamarajanagar Rural PS,Assault,Violent,2,11.959681,76.947528,8760334cbffffff,8860334cbbfffff,8960334cbafffff,2025-09-26T03:06:00,2025-09-26T11:09:00,3,4,"old enmity, victim beaten with sticks, alcohol involved","The victim states that old enmity, victim beaten with sticks, alcohol involved. Reported at Chamarajanagar.",Closed,1,3,,Knife,demo-synthetic
FIR-2025-006166,Uttara Kannada,Uttara Lake PS,Burglary,Property,3,14.800852,74.675394,8760ad0e6ffffff,8860ad0e67fffff,8960ad0e66fffff,2024-07-29T18:32:00,2024-07-30T02:49:00,18,0,"duplicate key used, jewellery taken, CCTV wires cut","The victim states that duplicate key used, jewellery taken, CCTV wires cut. Reported at Uttara Kannada.",Closed,1,1,307400.0,,demo-synthetic
FIR-2026-006167,Yadgir,Yadgir South PS,Domestic Violence,Crime Against Women,3,16.779269,77.110705,8760a3549ffffff,8860a35491fffff,8960a354917ffff,2024-08-25T11:26:00,2024-08-25T23:32:00,11,6,"harassment by husband, subjected to cruelty, dowry-related","Investigation reveals that harassment by husband, subjected to cruelty, dowry-related. Reported at Yadgir.",Closed,1,1,,,demo-synthetic
FIR-2023-006168,Mysuru,Mysuru West PS,Excise / Illicit Liquor,Narcotics,1,12.302448,76.614375,876015ca4ffffff,886015ca41fffff,896015ca403ffff,2025-09-30T15:42:00,2025-09-30T18:39:00,15,1,"raid on illegal unit, ID liquor cartons recovered, sold without licence","As per the FIR, raid on illegal unit, ID liquor cartons recovered, sold without licence. Reported at Mysuru.",Closed,1,2,,,demo-synthetic
FIR-2024-006169,Bengaluru Rural,Bengaluru East PS,Molestation,Crime Against Women,2,13.214,77.58967,876016956ffffff,8860169563fffff,8960169562bffff,2025-07-14T19:16:00,2025-07-15T00:02:00,19,0,"outraged modesty, inappropriate touching, near bus stop","Investigation reveals that outraged modesty, inappropriate touching, near bus stop. Reported at Bengaluru Rural.",Open,1,1,,,demo-synthetic
FIR-2025-006170,Chamarajanagar,Chamarajanagar City PS,Rioting,Violent,3,11.958911,76.951864,8760334cbffffff,8860334cbbfffff,8960334cbbbffff,2025-05-13T21:06:00,2025-05-13T23:24:00,21,1,"mob gathered, shops vandalised, after political rally","Complainant reports that mob gathered, shops vandalised, after political rally. Reported at Chamarajanagar.",Closed,1,9,,,demo-synthetic
FIR-2026-006171,Vijayapura,Vijayapura Lake PS,House Theft,Property,3,16.776902,75.680121,8760aad05ffffff,8860aad05bfffff,8960aad05b7ffff,2026-04-07T05:07:00,2026-04-07T06:56:00,5,1,"false ceiling crawled, mobile phones lifted, daytime when house empty","On the date of incident, false ceiling crawled, mobile phones lifted, daytime when house empty. Reported at Vijayapura.",UnderInvestigation,1,1,431500.0,,demo-synthetic
FIR-2023-006172,Ballari,Ballari North PS,Robbery,Property,4,15.153922,76.964871,8760a181dffffff,8860a18037fffff,8960a18036fffff,2024-08-26T22:05:00,2024-08-27T04:22:00,22,0,"threatened with weapon, cash and phone taken, victim assaulted","The victim states that threatened with weapon, cash and phone taken, victim assaulted. Reported at Ballari.",ChargeSheeted,1,1,214600.0,Acid,demo-synthetic
FIR-2024-006173,Chikkamagaluru,Chikkamagaluru North PS,Rioting,Violent,3,13.268684,75.755068,87601024effffff,88601024e7fffff,89601024e6bffff,2024-04-15T03:38:00,2024-04-15T12:04:00,3,0,"mob gathered, vehicles set ablaze, after political rally","The victim states that mob gathered, vehicles set ablaze, after political rally. Reported at Chikkamagaluru.",ChargeSheeted,1,8,,Knife,demo-synthetic
FIR-2025-006174,Yadgir,Yadgir Town PS,Burglary,Property,3,16.83076,77.183307,8760a355cffffff,8860a355c1fffff,8960a355c1bffff,2025-09-21T21:16:00,2025-09-22T05:23:00,21,6,"grille cut open, electronics removed, CCTV wires cut","Complainant reports that grille cut open, electronics removed, CCTV wires cut. Reported at Yadgir.",Open,1,5,478800.0,,demo-synthetic
FIR-2026-006175,Koppal,Koppal North PS,Drug Possession (NDPS),Narcotics,3,15.327075,76.148879,8760acc99ffffff,8860acc995fffff,8960acc994fffff,2026-01-19T20:34:00,2026-01-19T22:02:00,20,0,"intercepted at checkpost, contraband in vehicle, supplied near college","On the date of incident, intercepted at checkpost, contraband in vehicle, supplied near college. Reported at Koppal.",Open,1,2,,,demo-synthetic
FIR-2023-006176,Chikkamagaluru,Chikkamagaluru Lake PS,House Theft,Property,2,13.347454,75.78731,8760102e9ffffff,8860102e9dfffff,8960102e9d3ffff,2023-12-30T03:09:00,2023-12-30T15:26:00,3,5,"door latch lifted, mobile phones lifted, daytime when house empty","As per the FIR, door latch lifted, mobile phones lifted, daytime when house empty. Reported at Chikkamagaluru.",Closed,5,6,496000.0,,demo-synthetic
FIR-2024-006177,Bengaluru City,Bengaluru South PS,Burglary,Property,2,12.970783,77.562735,8760145b5ffffff,8860145b53fffff,8960145b53bffff,2023-10-19T20:48:00,2023-10-20T05:28:00,20,3,"ventilator forced, cash and gold stolen, guard dog poisoned","Complainant reports that ventilator forced, cash and gold stolen, guard dog poisoned. Reported at Bengaluru City.",ChargeSheeted,5,1,144800.0,,demo-synthetic
FIR-2025-006178,Tumakuru,Tumakuru East PS,Phishing / OTP Fraud,Cybercrime,3,13.336679,77.123943,876016a1dffffff,886016a1d3fffff,896016a1d27ffff,2023-09-24T18:06:00,2023-09-27T18:21:00,18,6,"fake lottery message, card not present transaction, caller spoofed bank IVR","Investigation reveals that fake lottery message, card not present transaction, caller spoofed bank IVR. Reported at Tumakuru.",ChargeSheeted,1,1,28300.0,,demo-synthetic
FIR-2026-006179,Uttara Kannada,Uttara Rural PS,Cheating / Fraud,Economic,2,14.81373,74.715435,8760ad01affffff,8860ad01a7fffff,8960ad01a67ffff,2025-12-25T23:00:00,2025-12-26T05:34:00,23,3,"forged documents used, deposits collected and absconded, shell company used","The victim states that forged documents used, deposits collected and absconded, shell company used. Reported at Uttara Kannada.",Open,5,1,3712000.0,,demo-synthetic
FIR-2023-006180,Bengaluru City,Bengaluru City PS,Phishing / OTP Fraud,Cybercrime,2,12.981915,77.583446,8760145b4ffffff,8860145b43fffff,8960145b42bffff,2026-02-13T16:15:00,2026-02-13T22:15:00,16,4,"SIM swap executed, card not present transaction, caller spoofed bank IVR","The victim states that SIM swap executed, card not present transaction, caller spoofed bank IVR. Reported at Bengaluru City.",Open,1,2,231300.0,,demo-synthetic
FIR-2024-006181,Bagalkote,Bagalkote Lake PS,Drug Possession (NDPS),Narcotics,3,16.11421,75.672338,8760ae31cffffff,8860ae3035fffff,8960ae31c97ffff,2024-05-11T21:17:00,2024-05-11T23:29:00,21,5,"intercepted at checkpost, ganja seized, peddler network","Investigation reveals that intercepted at checkpost, ganja seized, peddler network. Reported at Bagalkote.",Closed,1,1,,,demo-synthetic
FIR-2025-006182,Koppal,Koppal Town PS,Cheating / Fraud,Economic,3,15.353701,76.179324,8760acc9affffff,8860acc9a5fffff,8960acc9a53ffff,2025-10-28T20:58:00,2025-11-04T21:06:00,20,1,"forged documents used, cheque dishonoured, shell company used","Investigation reveals that forged documents used, cheque dishonoured, shell company used. Reported at Koppal.",ChargeSheeted,5,1,1547300.0,,demo-synthetic
FIR-2026-006183,Raichur,Raichur Lake PS,Dowry Harassment,Crime Against Women,4,16.202315,77.334233,8760a39adffffff,8860a39addfffff,8960a39adc3ffff,2024-04-20T12:32:00,2024-04-20T20:42:00,12,5,"pressure for cash and gold, confined to room, mediation failed","Investigation reveals that pressure for cash and gold, confined to room, mediation failed. Reported at Raichur.",ChargeSheeted,1,1,,,demo-synthetic
FIR-2023-006184,Belagavi,Belagavi North PS,Vehicle Theft,Property,2,15.816206,74.551604,8760a8200ffffff,8860a8202bfffff,8960a8202b7ffff,2023-09-28T02:47:00,2023-09-28T11:00:00,2,3,"steering lock broken, two-wheeler driven away, number plate swapped","As per the FIR, steering lock broken, two-wheeler driven away, number plate swapped. Reported at Belagavi.",UnderInvestigation,1,1,6900.0,,demo-synthetic
FIR-2024-006185,Bengaluru City,Bengaluru Market PS,Burglary,Property,3,12.984006,77.573867,8760145b0ffffff,8860145b09fffff,8960145b087ffff,2024-12-03T03:38:00,2024-12-03T12:25:00,3,1,"duplicate key used, cash and gold stolen, night-time entry","Investigation reveals that duplicate key used, cash and gold stolen, night-time entry. Reported at Bengaluru City.",Closed,2,2,327300.0,,demo-synthetic
FIR-2025-006186,Chitradurga,Chitradurga Cantonment PS,House Theft,Property,2,14.159919,76.448837,876012ab5ffffff,886012ab59fffff,896012ab593ffff,2025-04-22T00:28:00,2025-04-22T02:57:00,0,1,"unlocked door entered, ornaments stolen, domestic help suspected","As per the FIR, unlocked door entered, ornaments stolen, domestic help suspected. Reported at Chitradurga.",UnderInvestigation,1,1,143300.0,,demo-synthetic
FIR-2026-006187,Bengaluru City,Bengaluru Market PS,Chain Snatching,Property,4,12.911969,77.594554,87618925dffffff,88618925dbfffff,89618925da3ffff,2023-10-16T19:42:00,2023-10-17T03:51:00,19,0,"approached from behind, necklace grabbed, near market crowd","Investigation reveals that approached from behind, necklace grabbed, near market crowd. Reported at Bengaluru City.",UnderInvestigation,1,1,41800.0,,demo-synthetic
FIR-2023-006188,Vijayapura,Vijayapura Cantonment PS,Cheating / Fraud,Economic,4,16.863876,75.698661,8760aad11ffffff,8860aad13bfffff,8960aad13b7ffff,2023-11-18T23:31:00,2023-11-22T00:01:00,23,5,"fake investment scheme, amount transferred to mule account, shell company used","Complainant reports that fake investment scheme, amount transferred to mule account, shell company used. Reported at Vijayapura.",ChargeSheeted,1,1,1919000.0,,demo-synthetic
FIR-2024-006189,Hassan,Hassan South PS,Burglary,Property,2,12.937407,76.143308,876010a00ffffff,886010a009fffff,896010a008fffff,2026-05-20T00:54:00,2026-05-20T05:26:00,0,2,"duplicate key used, electronics removed, CCTV wires cut","The victim states that duplicate key used, electronics removed, CCTV wires cut. Reported at Hassan.",Open,1,1,572000.0,,demo-synthetic
FIR-2025-006190,Bengaluru City,Bengaluru Town PS,Online Financial Fraud,Cybercrime,2,13.005263,77.612011,8761892ebffffff,8861892ebbfffff,8961892ebabffff,2025-10-22T05:09:00,2025-10-23T05:09:00,5,2,"fake customer-care number, card details captured, money routed through mule accounts","The victim states that fake customer-care number, card details captured, money routed through mule accounts. Reported at Bengaluru City.",UnderInvestigation,1,1,624100.0,,demo-synthetic
FIR-2026-006191,Mysuru,Mysuru Town PS,Chain Snatching,Property,3,12.294881,76.663587,876015d9cffffff,886015d9cbfffff,896015d9ca7ffff,2024-03-06T06:23:00,2024-03-06T11:11:00,6,2,"two riders on motorcycle, mangalsutra pulled, victim walking alone","The victim states that two riders on motorcycle, mangalsutra pulled, victim walking alone. Reported at Mysuru.",Closed,1,1,163400.0,,demo-synthetic
FIR-2023-006192,Bengaluru City,Bengaluru Rural PS,POCSO,Crime Against Children,5,12.958567,77.616276,87618925affffff,88618925e7fffff,89618925e6fffff,2026-03-16T21:47:00,2026-03-18T22:34:00,21,0,"lured the minor, grooming alleged, counselling provided","Complainant reports that lured the minor, grooming alleged, counselling provided. Reported at Bengaluru City.",ChargeSheeted,1,2,,,demo-synthetic
FIR-2024-006193,Hassan,Hassan Lake PS,House Theft,Property,3,12.934295,76.10963,876010a01ffffff,886010a013fffff,896010a0127ffff,2025-04-19T01:43:00,2025-04-19T13:49:00,1,5,"false ceiling crawled, mobile phones lifted, no forced entry","Investigation reveals that false ceiling crawled, mobile phones lifted, no forced entry. Reported at Hassan.",Closed,1,5,389600.0,,demo-synthetic
FIR-2025-006194,Bengaluru City,Bengaluru North PS,Excise / Illicit Liquor,Narcotics,3,12.954499,77.595598,87618925bffffff,88618925bdfffff,89618925bd3ffff,2024-11-12T22:56:00,2024-11-13T07:31:00,22,1,"raid on illegal unit, illicit liquor seized, unit destroyed","Complainant reports that raid on illegal unit, illicit liquor seized, unit destroyed. Reported at Bengaluru City.",ChargeSheeted,1,6,,,demo-synthetic
FIR-2026-006195,Hassan,Hassan Nagar PS,Cheating / Fraud,Economic,2,12.98983,76.09611,876010a19ffffff,886010a195fffff,896010a19cfffff,2026-01-08T13:32:00,2026-01-09T13:56:00,13,3,"posed as bank official, deposits collected and absconded, shell company used","On the date of incident, posed as bank official, deposits collected and absconded, shell company used. Reported at Hassan.",Open,1,5,,,demo-synthetic
FIR-2023-006196,Udupi,Udupi Nagar PS,Rioting,Violent,3,13.36359,74.758343,87601e813ffffff,88601e813dfffff,89601e813dbffff,2023-11-30T06:13:00,2023-12-01T06:33:00,6,3,"mob gathered, stones pelted, after political rally","As per the FIR, mob gathered, stones pelted, after political rally. Reported at Udupi.",UnderInvestigation,1,4,,Wooden stick,demo-synthetic
FIR-2024-006197,Bengaluru City,Bengaluru East PS,Online Financial Fraud,Cybercrime,3,13.02412,77.579936,8760145b2ffffff,8860145b25fffff,8960145b24fffff,2023-08-20T17:37:00,2023-08-21T05:38:00,17,6,"remote-access app installed, card details captured, victim contacted on WhatsApp","Investigation reveals that remote-access app installed, card details captured, victim contacted on WhatsApp. Reported at Bengaluru City.",Closed,1,1,414100.0,,demo-synthetic
FIR-2025-006198,Hubballi-Dharwad,Hubballi-Dharwad South PS,Burglary,Property,3,15.404737,75.133436,8760a8828ffffff,8860a882c7fffff,8960a882c6fffff,2026-01-13T00:59:00,2026-01-13T02:16:00,0,1,"duplicate key used, jewellery taken, occupants away on travel","As per the FIR, duplicate key used, jewellery taken, occupants away on travel. Reported at Hubballi-Dharwad.",UnderInvestigation,1,6,,,demo-synthetic
FIR-2026-006199,Ramanagara,Ramanagara Market PS,Phishing / OTP Fraud,Cybercrime,3,12.732709,77.328466,87601456effffff,88601456e9fffff,89601456e83ffff,2023-08-18T18:44:00,2023-08-19T01:11:00,18,4,"OTP obtained on pretext of reward, wallet balance transferred, multiple small debits","Investigation reveals that OTP obtained on pretext of reward, wallet balance transferred, multiple small debits. Reported at Ramanagara.",Closed,5,6,292500.0,,demo-synthetic
FIR-2023-006200,Bengaluru City,Bengaluru City PS,Missing Person,Missing,3,12.946339,77.558226,8760145a6ffffff,8860145a63fffff,8960145a633ffff,2023-07-16T14:56:00,2023-07-18T15:31:00,14,6,"did not return from college, no contact since, search underway","As per the FIR, did not return from college, no contact since, search underway. Reported at Bengaluru City.",Open,1,1,,,demo-synthetic
FIR-2024-006201,Yadgir,Yadgir Market PS,Excise / Illicit Liquor,Narcotics,2,16.728501,77.101433,8760a30b0ffffff,8860a30b55fffff,8960a30b54bffff,2026-04-05T14:32:00,2026-04-05T22:54:00,14,6,"vehicle intercepted, illicit liquor seized, smuggled across border","Investigation reveals that vehicle intercepted, illicit liquor seized, smuggled across border. Reported at Yadgir.",UnderInvestigation,1,1,,,demo-synthetic
FIR-2025-006202,Gadag,Gadag Industrial Area PS,Excise / Illicit Liquor,Narcotics,1,15.406788,75.574745,8760ac621ffffff,8860ac621dfffff,8960ac621d7ffff,2025-10-31T19:12:00,2025-11-01T03:15:00,19,4,"vehicle intercepted, ID liquor cartons recovered, unit destroyed","Complainant reports that vehicle intercepted, ID liquor cartons recovered, unit destroyed. Reported at Gadag.",Open,1,1,,,demo-synthetic
