fir_number,district,police_station,crime_type,crime_category,severity,latitude,longitude,h3_r7,h3_r8,h3_r9,occurred_at,reported_at,hour,day_of_week,modus_operandi,description,status,victim_count,accused_count,property_value_inr,weapon_used,source
FIRNEW-2023-990544,Mysuru,Mysuru Market PS,Robbery,Property,4,12.307227,76.582304,876015ca1ffffff,886015ca1dfffff,896015ca1d7ffff,2026-06-13T03:41:00,2026-06-13T06:52:00,3,5,"threatened with weapon, cash and phone taken, on isolated stretch","The victim states that threatened with weapon, cash and phone taken, on isolated stretch. Reported at Mysuru.",Open,5,1,106800.0,Knife,demo-synthetic
FIRNEW-2024-990545,Belagavi,Belagavi Town PS,Burglary,Property,3,15.893236,74.50851,8760a82f4ffffff,8860a82f41fffff,8960a82f43bffff,2026-06-12T15:14:00,2026-06-13T15:51:00,15,4,"back door pried open, almirah emptied, guard dog poisoned","Investigation reveals that back door pried open, almirah emptied, guard dog poisoned. Reported at Belagavi.",Open,1,1,189400.0,,demo-synthetic
FIRNEW-2025-990546,Bengaluru City,Bengaluru North PS,Excise / Illicit Liquor,Narcotics,2,12.990681,77.694545,8761892e0ffffff,8861892e01fffff,8961892e013ffff,2026-06-03T18:19:00,2026-06-03T21:05:00,18,2,"vehicle intercepted, distillation setup found, sold without licence","Complainant reports that vehicle intercepted, distillation setup found, sold without licence. Reported at Bengaluru City.",Open,1,2,,,demo-synthetic
FIRNEW-2026-990547,Hubballi-Dharwad,Hubballi-Dharwad City PS,Cheating / Fraud,Economic,3,15.369377,75.162647,8760a8956ffffff,8860a89529fffff,8960a89562fffff,2026-06-01T22:36:00,2026-06-03T23:30:00,22,0,"fake investment scheme, deposits collected and absconded, shell company used","Complainant reports that fake investment scheme, deposits collected and absconded, shell company used. Reported at Hubballi-Dharwad.",Open,2,2,3628300.0,,demo-synthetic
FIRNEW-2023-990548,Mysuru,Mysuru City PS,Drug Possession (NDPS),Narcotics,3,12.259742,76.67105,876015d81ffffff,886015d81dfffff,896015d81cbffff,2026-06-13T07:11:00,2026-06-13T19:31:00,7,5,"caught in raid, ganja seized, supplied near college","As per the FIR, caught in raid, ganja seized, supplied near college. Reported at Mysuru.",Open,1,1,,,demo-synthetic
FIRNEW-2024-990549,Mysuru,Mysuru Market PS,Robbery,Property,4,12.296436,76.647298,876015d9dffffff,886015d9d1fffff,896015d9d0fffff,2026-06-13T11:40:00,2026-06-13T14:01:00,11,5,"threatened with weapon, valuables looted, on isolated stretch","The victim states that threatened with weapon, valuables looted, on isolated stretch. Reported at Mysuru.",Open,1,1,413400.0,Sickle,demo-synthetic
FIRNEW-2025-990550,Bengaluru City,Bengaluru Rural PS,Molestation,Crime Against Women,1,12.967792,77.633145,8761892edffffff,8861892ed9fffff,8961892ed8bffff,2026-06-12T07:15:00,2026-06-12T11:35:00,7,4,"followed victim, inappropriate touching, repeat offender","Complainant reports that followed victim, inappropriate touching, repeat offender. Reported at Bengaluru City.",Open,5,5,,,demo-synthetic
FIRNEW-2026-990551,Gadag,Gadag Cantonment PS,Vehicle Theft,Property,3,15.434958,75.616942,8760ac626ffffff,8860ac6265fffff,8960ac6265bffff,2026-06-03T21:52:00,2026-06-04T22:34:00,21,2,"steering lock broken, two-wheeler driven away, number plate swapped","Investigation reveals that steering lock broken, two-wheeler driven away, number plate swapped. Reported at Gadag.",Open,1,4,373100.0,,demo-synthetic
FIRNEW-2023-990552,Bengaluru City,Mangaluru South PS,Missing Person,Missing,2,12.994521,77.698945,8761892e0ffffff,8861892e0dfffff,8961892e0cfffff,2026-06-11T16:28:00,2026-06-14T16:32:00,16,3,"did not return from college, no contact since, search underway","On the date of incident, did not return from college, no contact since, search underway. Reported at Mangaluru.",Open,1,4,,,demo-synthetic
FIRNEW-2024-990553,Kolar,Kolar West PS,Domestic Violence,Crime Against Women,4,13.1282,78.155346,876189724ffffff,8861897249fffff,896189724bbffff,2026-06-06T14:50:00,2026-06-06T16:36:00,14,5,"harassment by husband, thrown out of house, complaint to women's helpline","As per the FIR, harassment by husband, thrown out of house, complaint to women's helpline. Reported at Kolar.",Open,1,6,,,demo-synthetic
FIRNEW-2025-990554,Bengaluru City,Bengaluru Cantonment PS,House Theft,Property,4,13.002837,77.594343,8760145b6ffffff,8860145b61fffff,8960145b60fffff,2026-06-01T03:46:00,2026-06-01T11:56:00,3,0,"unlocked door entered, cash from drawer taken, daytime when house empty","Complainant reports that unlocked door entered, cash from drawer taken, daytime when house empty. Reported at Bengaluru City.",Open,5,6,330100.0,,demo-synthetic
FIRNEW-2026-990555,Mysuru,Bengaluru North PS,Vehicle Theft,Property,4,12.304984,76.651341,876015d9dffffff,886015d9d5fffff,896015d9d4fffff,2026-06-07T02:22:00,2026-06-07T11:12:00,2,6,"master key used, vehicle parts stripped, outside shopping mall","The victim states that master key used, vehicle parts stripped, outside shopping mall. Reported at Bengaluru City.",Open,1,1,403400.0,,demo-synthetic
FIRNEW-2023-990556,Mysuru,Mysuru South PS,Assault,Violent,3,12.281357,76.582613,876015c16ffffff,886015c167fffff,896015c166fffff,2026-06-10T23:10:00,2026-06-11T07:14:00,23,2,"argument over money, victim beaten with sticks, group attack","On the date of incident, argument over money, victim beaten with sticks, group attack. Reported at Mysuru.",Open,1,5,,Sickle,demo-synthetic
FIRNEW-2024-990557,Belagavi,Belagavi Cantonment PS,Vehicle Theft,Property,3,15.855071,74.489348,8760a82e6ffffff,8860a82e69fffff,8960a82e687ffff,2026-06-13T13:01:00,2026-06-13T17:17:00,13,5,"ignition hot-wired, two-wheeler driven away, outside shopping mall","Investigation reveals that ignition hot-wired, two-wheeler driven away, outside shopping mall. Reported at Belagavi.",Open,4,2,346700.0,,demo-synthetic
FIRNEW-2025-990558,Bengaluru City,Uttara Nagar PS,Excise / Illicit Liquor,Narcotics,1,12.993434,77.702953,8761892e0ffffff,8861892e0dfffff,8961892e0dbffff,2026-06-02T08:21:00,2026-06-03T08:25:00,8,1,"raid on illegal unit, ID liquor cartons recovered, smuggled across border","As per the FIR, raid on illegal unit, ID liquor cartons recovered, smuggled across border. Reported at Uttara Kannada.",Open,1,1,,,demo-synthetic
FIRNEW-2026-990559,Yadgir,Yadgir West PS,Vehicle Theft,Property,2,16.784964,77.132932,8760a3548ffffff,8860a35489fffff,8960a35488fffff,2026-06-09T06:21:00,2026-06-09T19:00:00,6,1,"master key used, vehicle parts stripped, outside shopping mall","Complainant reports that master key used, vehicle parts stripped, outside shopping mall. Reported at Yadgir.",Open,2,3,40700.0,,demo-synthetic
FIRNEW-2023-990560,Vijayapura,Vijayapura North PS,Molestation,Crime Against Women,2,16.816838,75.698774,8760aad06ffffff,8860aad063fffff,8960aad062fffff,2026-06-08T06:27:00,2026-06-09T06:37:00,6,0,"accosted on road, verbal abuse, repeat offender","Complainant reports that accosted on road, verbal abuse, repeat offender. Reported at Vijayapura.",Open,1,4,,,demo-synthetic
FIRNEW-2024-990561,Mysuru,Belagavi Rural PS,Robbery,Property,4,12.309928,76.654015,876015d98ffffff,886015d98bfffff,896015d98bbffff,2026-06-10T09:03:00,2026-06-10T11:29:00,9,2,"threatened with weapon, wallet snatched, on isolated stretch","The victim states that threatened with weapon, wallet snatched, on isolated stretch. Reported at Belagavi.",Open,1,1,496000.0,Acid,demo-synthetic
FIRNEW-2025-990562,Tumakuru,Tumakuru North PS,Burglary,Property,4,13.331823,77.050283,876016a52ffffff,886016a521fffff,896016a520fffff,2026-06-12T00:42:00,2026-06-12T05:01:00,0,4,"lock picked, cash and gold stolen, occupants away on travel","Investigation reveals that lock picked, cash and gold stolen, occupants away on travel. Reported at Tumakuru.",Open,1,1,131500.0,,demo-synthetic
FIRNEW-2026-990563,Bengaluru City,Bengaluru North PS,Online Financial Fraud,Cybercrime,3,12.987164,77.63721,8761892e8ffffff,8861892e89fffff,8961892e883ffff,2026-06-04T03:03:00,2026-06-06T03:39:00,3,3,"phishing link sent, OTP shared by victim, victim contacted on WhatsApp","As per the FIR, phishing link sent, OTP shared by victim, victim contacted on WhatsApp. Reported at Bengaluru City.",Open,1,1,,,demo-synthetic
FIRNEW-2023-990564,Bengaluru City,Kalaburagi West PS,Phishing / OTP Fraud,Cybercrime,3,12.991512,77.698847,8761892e0ffffff,8861892e0dfffff,8961892e0c7ffff,2026-06-09T15:09:00,2026-06-09T21:27:00,15,1,"OTP obtained on pretext of reward, card not present transaction, caller spoofed bank IVR","On the date of incident, OTP obtained on pretext of reward, card not present transaction, caller spoofed bank IVR. Reported at Kalaburagi.",Open,1,1,221400.0,,demo-synthetic
FIRNEW-2024-990565,Bengaluru City,Bengaluru Market PS,House Theft,Property,2,13.027561,77.637764,8761892c1ffffff,8861892c1bfffff,8961892c1b7ffff,2026-06-11T03:12:00,2026-06-11T04:13:00,3,3,"unlocked door entered, ornaments stolen, daytime when house empty","Complainant reports that unlocked door entered, ornaments stolen, daytime when house empty. Reported at Bengaluru City.",Open,3,1,82000.0,,demo-synthetic
FIRNEW-2025-990566,Bengaluru City,Bengaluru Nagar PS,Phishing / OTP Fraud,Cybercrime,3,12.996112,77.571294,8760145b0ffffff,8860145b01fffff,8960145b00fffff,2026-06-04T05:40:00,2026-06-05T05:45:00,5,3,"OTP obtained on pretext of reward, bank account drained, social engineering used","The victim states that OTP obtained on pretext of reward, bank account drained, social engineering used. Reported at Bengaluru City.",Open,4,1,153400.0,,demo-synthetic
FIRNEW-2026-990567,Mysuru,Ballari East PS,House Theft,Property,3,12.302567,76.65548,876015d9dffffff,886015d9d5fffff,896015d9d43ffff,2026-06-08T13:50:00,2026-06-09T14:06:00,13,0,"door latch lifted, cash from drawer taken, daytime when house empty","As per the FIR, door latch lifted, cash from drawer taken, daytime when house empty. Reported at Ballari.",Open,1,1,219900.0,,demo-synthetic
FIRNEW-2023-990568,Mysuru,Mysuru Rural PS,Phishing / OTP Fraud,Cybercrime,3,12.279246,76.642425,876015d8effffff,886015d8e7fffff,896015d8e63ffff,2026-06-02T20:34:00,2026-06-04T20:45:00,20,1,"SIM swap executed, wallet balance transferred, multiple small debits","On the date of incident, SIM swap executed, wallet balance transferred, multiple small debits. Reported at Mysuru.",Open,1,1,21700.0,,demo-synthetic
FIRNEW-2024-990569,Udupi,Udupi Industrial Area PS,Phishing / OTP Fraud,Cybercrime,4,13.309607,74.74551,87601e802ffffff,88601e8029fffff,89601e80293ffff,2026-06-06T12:23:00,2026-06-07T00:51:00,12,5,"SIM swap executed, wallet balance transferred, social engineering used","As per the FIR, SIM swap executed, wallet balance transferred, social engineering used. Reported at Udupi.",Open,3,4,,,demo-synthetic
FIRNEW-2025-990570,Bengaluru City,Tumakuru Nagar PS,Assault,Violent,4,12.991688,77.70261,8761892e0ffffff,8861892e0dfffff,8961892e0d3ffff,2026-06-01T03:16:00,2026-06-01T04:25:00,3,0,"old enmity, stabbed during scuffle, near liquor shop","As per the FIR, old enmity, stabbed during scuffle, near liquor shop. Reported at Tumakuru.",Open,1,1,,Sharp-edged weapon,demo-synthetic
FIRNEW-2026-990571,Mangaluru,Mangaluru East PS,Robbery,Property,4,12.928462,74.885908,87601120cffffff,88601120c7fffff,89601120c67ffff,2026-06-13T21:05:00,2026-06-14T00:56:00,21,5,"gang surrounded victim, wallet snatched, late night near ATM","The victim states that gang surrounded victim, wallet snatched, late night near ATM. Reported at Mangaluru.",Open,1,5,,Iron rod,demo-synthetic
FIRNEW-2023-990572,Bengaluru City,Bengaluru Nagar PS,Vehicle Theft,Property,3,12.91904,77.628202,876189242ffffff,8861892427fffff,89618924267ffff,2026-06-09T23:35:00,2026-06-10T01:28:00,23,1,"duplicate key used, car taken from parking lot, number plate swapped","The victim states that duplicate key used, car taken from parking lot, number plate swapped. Reported at Bengaluru City.",Open,1,1,581800.0,,demo-synthetic
FIRNEW-2024-990573,Mysuru,Mangaluru West PS,House Theft,Property,3,12.30268,76.64117,876015d99ffffff,886015d999fffff,896015d999bffff,2026-06-07T17:34:00,2026-06-08T06:30:00,17,6,"door latch lifted, mobile phones lifted, daytime when house empty","On the date of incident, door latch lifted, mobile phones lifted, daytime when house empty. Reported at Mangaluru.",Open,4,6,68100.0,,demo-synthetic
FIRNEW-2025-990574,Bengaluru City,Bengaluru Rural PS,Online Financial Fraud,Cybercrime,2,12.950002,77.58701,87618925bffffff,88618925b9fffff,89618925b8fffff,2026-06-04T15:19:00,2026-06-04T21:44:00,15,3,"phishing link sent, OTP shared by victim, withdrawn from distant ATM","Investigation reveals that phishing link sent, OTP shared by victim, withdrawn from distant ATM. Reported at Bengaluru City.",Open,5,2,,,demo-synthetic
FIRNEW-2026-990575,Bengaluru City,Bengaluru Town PS,Online Financial Fraud,Cybercrime,3,12.979613,77.607891,8761892e9ffffff,8861892e9bfffff,8961892e9a3ffff,2026-06-12T01:32:00,2026-06-15T02:29:00,1,4,"fake customer-care number, amount debited via UPI, victim contacted on WhatsApp","The victim states that fake customer-care number, amount debited via UPI, victim contacted on WhatsApp. Reported at Bengaluru City.",Open,2,3,347200.0,,demo-synthetic
FIRNEW-2023-990576,Bengaluru City,Mysuru Nagar PS,House Theft,Property,3,12.996284,77.696989,8761892e0ffffff,8861892e05fffff,8961892e0cfffff,2026-06-09T08:07:00,2026-06-09T10:20:00,8,1,"false ceiling crawled, ornaments stolen, no forced entry","The victim states that false ceiling crawled, ornaments stolen, no forced entry. Reported at Mysuru.",Open,1,1,397400.0,,demo-synthetic
FIRNEW-2024-990577,Mandya,Mandya City PS,Assault,Violent,3,12.522076,76.942581,876014048ffffff,8860140483fffff,89601404833ffff,2026-06-13T20:27:00,2026-06-13T22:10:00,20,5,"argument over money, victim beaten with sticks, near liquor shop","The victim states that argument over money, victim beaten with sticks, near liquor shop. Reported at Mandya.",Open,1,1,,Iron rod,demo-synthetic
FIRNEW-2025-990578,Bengaluru City,Bengaluru Lake PS,Domestic Violence,Crime Against Women,2,12.994739,77.584311,8760145b0ffffff,8860145b0dfffff,8960145b0dbffff,2026-06-07T12:52:00,2026-06-08T13:01:00,12,6,"harassment by husband, thrown out of house, dowry-related","Complainant reports that harassment by husband, thrown out of house, dowry-related. Reported at Bengaluru City.",Open,1,6,,,demo-synthetic
FIRNEW-2026-990579,Mysuru,Gadag South PS,Assault,Violent,3,12.303361,76.655254,876015d9dffffff,886015d9d5fffff,896015d9d43ffff,2026-06-10T21:05:00,2026-06-11T01:59:00,21,2,"argument over money, stabbed during scuffle, near liquor shop","Investigation reveals that argument over money, stabbed during scuffle, near liquor shop. Reported at Gadag.",Open,1,1,,,demo-synthetic
FIRNEW-2023-990580,Bengaluru City,Bengaluru Market PS,Phishing / OTP Fraud,Cybercrime,2,12.974104,77.647938,8761892ecffffff,8861892ecbfffff,8961892ec17ffff,2026-06-05T16:29:00,2026-06-12T16:29:00,16,4,"SIM swap executed, wallet balance transferred, caller spoofed bank IVR","Complainant reports that SIM swap executed, wallet balance transferred, caller spoofed bank IVR. Reported at Bengaluru City.",Open,1,1,,,demo-synthetic
FIRNEW-2024-990581,Dakshina Kannada,Dakshina Lake PS,House Theft,Property,3,12.848133,75.27581,87601115affffff,88601115abfffff,89601115ab3ffff,2026-06-13T17:07:00,2026-06-14T01:16:00,17,5,"false ceiling crawled, mobile phones lifted, domestic help suspected","As per the FIR, false ceiling crawled, mobile phones lifted, domestic help suspected. Reported at Dakshina Kannada.",Open,1,3,107200.0,,demo-synthetic
FIRNEW-2025-990582,Bengaluru City,Belagavi West PS,Online Financial Fraud,Cybercrime,3,12.979869,77.692277,8761892e5ffffff,8861892e55fffff,8961892e54bffff,2026-06-03T18:37:00,2026-06-04T01:36:00,18,2,"phishing link sent, OTP shared by victim, money routed through mule accounts","As per the FIR, phishing link sent, OTP shared by victim, money routed through mule accounts. Reported at Belagavi.",Open,1,5,600700.0,,demo-synthetic
FIRNEW-2026-990583,Bengaluru City,Bengaluru South PS,Burglary,Property,3,13.008475,77.63897,8761892eaffffff,8861892ea9fffff,8961892ea87ffff,2026-06-02T21:50:00,2026-06-03T02:45:00,21,1,"lock picked, cash and gold stolen, occupants away on travel","On the date of incident, lock picked, cash and gold stolen, occupants away on travel. Reported at Bengaluru City.",Open,1,1,149500.0,,demo-synthetic
FIRNEW-2023-990584,Bagalkote,Bagalkote South PS,Online Financial Fraud,Cybercrime,3,16.158087,75.625371,8760ae235ffffff,8860ae2359fffff,8960ae23597ffff,2026-06-09T11:56:00,2026-06-11T12:12:00,11,1,"fake customer-care number, OTP shared by victim, spoofed bank SMS","Investigation reveals that fake customer-care number, OTP shared by victim, spoofed bank SMS. Reported at Bagalkote.",Open,1,1,229100.0,,demo-synthetic
FIRNEW-2024-990585,Mysuru,Davanagere Town PS,Excise / Illicit Liquor,Narcotics,1,12.30613,76.651126,876015d9dffffff,886015d98bfffff,896015d98b7ffff,2026-06-07T21:36:00,2026-06-08T02:01:00,21,6,"vehicle intercepted, distillation setup found, sold without licence","As per the FIR, vehicle intercepted, distillation setup found, sold without licence. Reported at Davanagere.",Open,1,6,,,demo-synthetic
FIRNEW-2025-990586,Chikkaballapura,Chikkaballapura Lake PS,Dowry Harassment,Crime Against Women,3,13.4186,77.706319,876016998ffffff,8860169985fffff,89601699853ffff,2026-06-03T18:02:00,2026-06-04T02:58:00,18,2,"taunts by in-laws, confined to room, family approached police","Complainant reports that taunts by in-laws, confined to room, family approached police. Reported at Chikkaballapura.",Open,1,1,,,demo-synthetic
